energy,integrity,health,drive,satisfaction,action,t,drives,module_priorities,homeostasis_activated,structure_adjusted,found_resource
0.5428792777430768,0.8359999999999999,0.9930000000000008,0.17878757090294112,0.8212124290970588,explore,13,"{'physiological': 0.4760479352301752, 'safety': 0.19606659102364582, 'exploration': 0.3, 'growth': 0.5922, 'curiosity': 0.019544048323730762}","{'physiology': 0.3808383481841402, 'cognition': 0.3058720241618654, 'exploration': 0.18, 'growth': 0.2961}",False,True,True
0.44451722122496584,0.8349999999999999,0.9925000000000008,0.11484469227356435,0.8851553077264357,explore,14,"{'physiological': 0.2618678704282053, 'safety': 0.026515536371323548, 'exploration': 0.3, 'growth': 0.5916, 'curiosity': 0.018923082595063388}","{'physiology': 0.20949429634256425, 'cognition': 0.3052615412975317, 'exploration': 0.18, 'growth': 0.2958}",False,True,False
0.3464974922474213,0.8339999999999999,0.9920000000000009,0.16444231763508602,0.835557682364914,explore,15,"{'physiological': 0.42580463129172347, 'safety': 0.17579760812683726, 'exploration': 0.3, 'growth': 0.591, 'curiosity': 0.01779497361426387}","{'physiology': 0.3406437050333788, 'cognition': 0.3043974868071319, 'exploration': 0.18, 'growth': 0.2955}",False,True,False
0.24876844992293162,0.8329999999999999,0.9915000000000009,0.21389131268901415,0.7861086873109858,explore,16,"{'physiological': 0.5891708462542977, 'safety': 0.2363252376468658, 'exploration': 0.3, 'growth': 0.5903999999999999, 'curiosity': 0.01726380232177284}","{'physiology': 0.4713366770034382, 'cognition': 0.3038319011608864, 'exploration': 0.18, 'growth': 0.29519999999999996}",False,True,False
0.15128486682812442,0.8319999999999999,0.991000000000001,0.5640104380044061,0.4359895619955939,explore,17,"{'physiological': 0.7520525834617805, 'safety': 0.3140394375963354, 'exploration': 0.3, 'growth': 0.5898, 'curiosity': 0.017353140465640356}","{'physiology': 0.6, 'cognition': 0.3035765702328202, 'exploration': 0.18, 'growth': 0.2949}",True,True,False
0.05400680280686122,0.8309999999999998,0.990500000000001,0.6778902147992237,0.32210978520077627,explore,18,"{'physiological': 0.9145252219531259, 'safety': 0.43589391646484443, 'exploration': 0.3, 'growth': 0.5892, 'curiosity': 0.018049900558909447}","{'physiology': 0.6, 'cognition': 0.3036249502794547, 'exploration': 0.18, 'growth': 0.2946}",True,True,False
0.0,0.8299999999999998,0.9900000000000011,0.7377243887845892,0.26227561121541076,explore,19,"{'physiological': 1.0, 'safety': 0.654854264990453, 'exploration': 0.3, 'growth': 0.5886, 'curiosity': 0.019316632721033393}","{'physiology': 0.6, 'cognition': 0.3039583163605167, 'exploration': 0.18, 'growth': 0.2943}",True,True,False
0.0,0.8089999999999998,0.9895000000000012,0.7375318740934951,0.2624681259065049,explore,20,"{'physiological': 1.0, 'safety': 0.7971554859807364, 'exploration': 0.3, 'growth': 0.588, 'curiosity': 0.019635154533036714}","{'physiology': 0.6, 'cognition': 0.30381757726651837, 'exploration': 0.18, 'growth': 0.294}",True,True,False
0.02,0.8579999999999999,0.9990000000000012,0.737272527873534,0.26272747212646597,rest,21,"{'physiological': 1.0, 'safety': 0.7969148426168686, 'exploration': 0.3, 'growth': 0.5873999999999999, 'curiosity': 0.018654847304476925}","{'physiology': 0.6, 'cognition': 0.30302742365223845, 'exploration': 0.18, 'growth': 0.29369999999999996}",True,True,False
0.23730903784134183,0.8569999999999999,0.9985000000000013,0.7396908359346078,0.2603091640653922,explore,22,"{'physiological': 1.0, 'safety': 0.7715906598419173, 'exploration': 0.3227272727272727, 'growth': 0.5868, 'curiosity': 0.016795862574029232}","{'physiology': 0.6, 'cognition': 0.3017979312870146, 'exploration': 0.1936363636363636, 'growth': 0.2934}",True,True,True
0.37838188637546266,0.8559999999999999,0.9980000000000013,0.5786583405284549,0.4213416594715451,explore,23,"{'physiological': 0.7711516035977635, 'safety': 0.5029772476165824, 'exploration': 0.3217391304347826, 'growth': 0.5861999999999999, 'curiosity': 0.01698730955567326}","{'physiology': 0.6, 'cognition': 0.3015936547778366, 'exploration': 0.19304347826086954, 'growth': 0.29309999999999997}",True,True,True
0.5198246144821423,0.8549999999999999,0.9975000000000014,0.4137003506999835,0.5862996493000165,explore,24,"{'physiological': 0.5360301893742289, 'safety': 0.1520226420306716, 'exploration': 0.3208333333333333, 'growth': 0.5856, 'curiosity': 0.016918511214292983}","{'physiology': 0.42882415149938313, 'cognition': 0.3012592556071465, 'exploration': 0.19249999999999998, 'growth': 0.2928}",False,True,True
0.42329307735125943,0.8539999999999999,0.9970000000000014,0.2479875344817684,0.7520124655182316,explore,25,"{'physiological': 0.30029230919642935, 'safety': 0.0, 'exploration': 0.32, 'growth': 0.585, 'curiosity': 0.01802966723121146}","{'physiology': 0.24023384735714348, 'cognition': 0.3015148336156057, 'exploration': 0.192, 'growth': 0.2925}",False,True,False
0.326816459142655,0.8529999999999999,0.9965000000000015,0.3581692072738279,0.6418307927261722,explore,26,"{'physiological': 0.4611782044145675, 'safety': 0.09588365331092565, 'exploration': 0.3192307692307692, 'growth': 0.5843999999999999, 'curiosity': 0.01638157113623788}","{'physiology': 0.36894256353165406, 'cognition': 0.3003907855681189, 'exploration': 0.19153846153846152, 'growth': 0.29219999999999996}",False,True,False
0.4692921583682027,0.8519999999999999,0.9960000000000016,0.46794655409077657,0.5320534459092234,explore,27,"{'physiological': 0.6219725680955749, 'safety': 0.21647942607168116, 'exploration': 0.31851851851851853, 'growth': 0.5838, 'curiosity': 0.015216258040670151}","{'physiology': 0.4975780544764599, 'cognition': 0.2995081290203351, 'exploration': 0.19111111111111112, 'growth': 0.2919}",False,True,True
0.37286765707334835,0.8509999999999999,0.9955000000000016,0.3036331046535943,0.6963668953464057,explore,28,"{'physiological': 0.38451306938632873, 'safety': 0.03838480203974655, 'exploration': 0.31785714285714284, 'growth': 0.5831999999999999, 'curiosity': 0.015768789854073796}","{'physiology': 0.307610455509063, 'cognition': 0.2994843949270369, 'exploration': 0.1907142857142857, 'growth': 0.29159999999999997}",False,True,False
0.5154487777254021,0.8499999999999999,0.9950000000000017,0.4124627241153231,0.5875372758846769,explore,29,"{'physiological': 0.5452205715444193, 'safety': 0.15891542865831448, 'exploration': 0.3172413793103448, 'growth': 0.5826, 'curiosity': 0.014526746937352883}","{'physiology': 0.43617645723553544, 'cognition': 0.29856337346867645, 'exploration': 0.19034482758620688, 'growth': 0.2913}",False,True,True
0.6581280769542125,0.8489999999999999,0.9945000000000017,0.24894508095118545,0.7510549190488145,explore,30,"{'physiological': 0.3075853704576631, 'safety': 0.0, 'exploration': 0.31666666666666665, 'growth': 0.582, 'curiosity': 0.015421676910722314}","{'physiology': 0.24606829636613048, 'cognition': 0.2987108384553611, 'exploration': 0.18999999999999997, 'growth': 0.291}",False,True,True
0.5617498080838923,0.8479999999999999,0.9940000000000018,0.08643072933199479,0.9135692706680052,explore,31,"{'physiological': 0.06978653840964577, 'safety': 0.0, 'exploration': 0.3161290322580645, 'growth': 0.5813999999999999, 'curiosity': 0.017533335504614497}","{'physiology': 0.1, 'cognition': 0.2994666677523072, 'exploration': 0.1896774193548387, 'growth': 0.29069999999999996}",False,True,False
0.4654157545049609,0.8469999999999999,0.9935000000000018,0.1937231439821563,0.8062768560178437,explore,32,"{'physiological': 0.23041698652684608, 'safety': 0.1419615883350065, 'exploration': 0.315625, 'growth': 0.5808, 'curiosity': 0.015805965052078715}","{'physiology': 0.18433358922147688, 'cognition': 0.2983029825260394, 'exploration': 0.189375, 'growth': 0.2904}",False,True,False
0.36911024281777294,0.8459999999999999,0.9930000000000019,0.2992004884768178,0.7007995115231822,explore,33,"{'physiological': 0.39097374249173167, 'safety': 0.051076376891103434, 'exploration': 0.3151515151515151, 'growth': 0.5801999999999999, 'curiosity': 0.01445747116205307}","{'physiology': 0.3127789939933854, 'cognition': 0.2973287355810265, 'exploration': 0.18909090909090906, 'growth': 0.29009999999999997}",False,True,False
0.5125198138606304,0.8249999999999998,0.9925000000000019,0.40382726974648475,0.5961727302535152,explore,34,"{'physiological': 0.551482928637045, 'safety': 0.16361219647778374, 'exploration': 0.31470588235294117, 'growth': 0.5796, 'curiosity': 0.01362398196689877}","{'physiology': 0.441186342909636, 'cognition': 0.29661199098344937, 'exploration': 0.1888235294117647, 'growth': 0.2898}",False,True,True
0.41625498683526774,0.8239999999999998,0.992000000000002,0.24544559940867947,0.7545544005913205,explore,35,"{'physiological': 0.31246697689894926, 'safety': 0.0, 'exploration': 0.3142857142857143, 'growth': 0.579, 'curiosity': 0.014077655484827443}","{'physiology': 0.2499735815191594, 'cognition': 0.2965388277424137, 'exploration': 0.18857142857142856, 'growth': 0.2895}",False,True,False
0.559913973295335,0.8229999999999998,0.991500000000002,0.3489643547366705,0.6510356452633295,explore,36,"{'physiological': 0.47290835527455366, 'safety': 0.10468126645591526, 'exploration': 0.3138888888888889, 'growth': 0.5783999999999999, 'curiosity': 0.013094649845349707}","{'physiology': 0.37832668421964294, 'cognition': 0.2957473249226748, 'exploration': 0.18833333333333332, 'growth': 0.28919999999999996}",False,True,True
0.4636875318216248,0.8219999999999998,0.9910000000000021,0.1920114535826629,0.8079885464173371,explore,37,"{'physiological': 0.2334767111744416, 'safety': 0.0, 'exploration': 0.3135135135135135, 'growth': 0.5778, 'curiosity': 0.013921191191445121}","{'physiology': 0.1867813689395533, 'cognition': 0.29586059559572253, 'exploration': 0.18810810810810807, 'growth': 0.2889}",False,True,False
0.3674734182454111,0.8209999999999998,0.9905000000000022,0.2942206749161627,0.7057793250838373,explore,38,"{'physiological': 0.3938541136306252, 'safety': 0.055376268244640287, 'exploration': 0.3131578947368421, 'growth': 0.5771999999999999, 'curiosity': 0.012828237086254463}","{'physiology': 0.3150832909045002, 'cognition': 0.2950141185431272, 'exploration': 0.18789473684210525, 'growth': 0.28859999999999997}",False,True,False
0.27125930466919734,0.8199999999999998,0.9900000000000022,0.3955834821410161,0.604416517858984,explore,39,"{'physiological': 0.5542109695909815, 'safety': 0.16565822719323609, 'exploration': 0.3128205128205128, 'growth': 0.5766, 'curiosity': 0.012256369740601956}","{'physiology': 0.4433687756727852, 'cognition': 0.294428184870301, 'exploration': 0.18769230769230769, 'growth': 0.2883}",False,True,False
0.41508086677202843,0.8189999999999998,0.9895000000000023,0.5413693221765132,0.45863067782348677,explore,40,"{'physiological': 0.7145678255513377, 'safety': 0.2859258691635032, 'exploration': 0.3125, 'growth': 0.576, 'curiosity': 0.012262525498307357}","{'physiology': 0.5716542604410702, 'cognition': 0.29413126274915363, 'exploration': 0.1875, 'growth': 0.288}",True,True,True
0.3188322526267662,0.8179999999999998,0.9890000000000023,0.3733077215057648,0.6266922784942353,explore,41,"{'physiological': 0.4748652220466192, 'safety': 0.10614891653496439, 'exploration': 0.3121951219512195, 'growth': 0.5753999999999999, 'curiosity': 0.012139855431143896}","{'physiology': 0.3798921776372954, 'cognition': 0.2937699277155719, 'exploration': 0.1873170731707317, 'growth': 0.28769999999999996}",False,True,False
0.2225502548421825,0.8169999999999998,0.9885000000000024,0.48414221016162334,0.5158577898383767,explore,42,"{'physiological': 0.6352795789553897, 'safety': 0.2264596842165422, 'exploration': 0.3119047619047619, 'growth': 0.5748, 'curiosity': 0.011768862016221798}","{'physiology': 0.5082236631643118, 'cognition': 0.2932844310081109, 'exploration': 0.18714285714285714, 'growth': 0.2874}",False,True,False
0.12622478943960616,0.8159999999999998,0.9880000000000024,0.5982647296897655,0.4017352703102345,explore,43,"{'physiological': 0.795749575263029, 'safety': 0.3468121814472718, 'exploration': 0.3116279069767442, 'growth': 0.5741999999999999, 'curiosity': 0.011979166684459766}","{'physiology': 0.6, 'cognition': 0.29308958334222984, 'exploration': 0.1869767441860465, 'growth': 0.28709999999999997}",True,True,False
0.02984622783621438,0.8149999999999998,0.9875000000000025,0.710750575632616,0.289249424367384,explore,44,"{'physiological': 0.9562920176006563, 'safety': 0.46721901320049225, 'exploration': 0.31136363636363634, 'growth': 0.5736, 'curiosity': 0.012774134287643134}","{'physiology': 0.6, 'cognition': 0.2931870671438216, 'exploration': 0.1868181818181818, 'growth': 0.2868}",True,True,False
0.23891869573576835,0.7939999999999998,0.9870000000000025,0.7412192418351679,0.25878075816483215,explore,45,"{'physiological': 1.0, 'safety': 0.7261304347455019, 'exploration': 0.3111111111111111, 'growth': 0.573, 'curiosity': 0.014129120548988102}","{'physiology': 0.6, 'cognition': 0.293564560274494, 'exploration': 0.18666666666666668, 'growth': 0.2865}",True,True,True
0.3809537543260289,0.7929999999999998,0.9865000000000026,0.5877232217658788,0.41227677823412123,explore,46,"{'physiological': 0.7818021737737197, 'safety': 0.5028756826242492, 'exploration': 0.3108695652173913, 'growth': 0.5723999999999999, 'curiosity': 0.01428849893238127}","{'physiology': 0.6, 'cognition': 0.2933442494661906, 'exploration': 0.18652173913043477, 'growth': 0.28619999999999995}",True,True,True
0.2843621928451372,0.7919999999999998,0.9860000000000027,0.42325971961106706,0.576740280388933,explore,47,"{'physiological': 0.5472992983455077, 'safety': 0.1488078070924638, 'exploration': 0.31063829787234043, 'growth': 0.5718, 'curiosity': 0.014367322310179858}","{'physiology': 0.4378394386764062, 'cognition': 0.29308366115508994, 'exploration': 0.18638297872340426, 'growth': 0.2859}",False,True,False
0.4253591195307105,0.7909999999999998,0.9855000000000027,0.5376872564797466,0.4623127435202534,explore,48,"{'physiological': 0.7105074563692163, 'safety': 0.2695472589435784, 'exploration': 0.3104166666666667, 'growth': 0.5711999999999999, 'curiosity': 0.013498378061093}","{'physiology': 0.5684059650953731, 'cognition': 0.29234918903054646, 'exploration': 0.18625, 'growth': 0.28559999999999997}",True,True,True
0.3285843647770829,0.7899999999999998,0.9850000000000028,0.3744983785007127,0.6255016214992872,explore,49,"{'physiological': 0.47773480078214964, 'safety': 0.09330110058661183, 'exploration': 0.31020408163265306, 'growth': 0.5706, 'curiosity': 0.01396507015640093}","{'physiology': 0.38218784062571975, 'cognition': 0.29228253507820046, 'exploration': 0.18612244897959182, 'growth': 0.2853}",False,True,False
0.23170659754362982,0.7889999999999998,0.9845000000000028,0.48750950838514,0.51249049161486,explore,50,"{'physiological': 0.6412482809270844, 'safety': 0.21426954402864629, 'exploration': 0.31, 'growth': 0.57, 'curiosity': 0.012978720273331123}","{'physiology': 0.5129986247416676, 'cognition': 0.29148936013666554, 'exploration': 0.186, 'growth': 0.285}",False,True,False
0.37079919671248984,0.7879999999999998,0.9840000000000029,0.6038938857192846,0.3961061142807154,explore,51,"{'physiological': 0.8049334485383951, 'safety': 0.33536675307046265, 'exploration': 0.30980392156862746, 'growth': 0.5693999999999999, 'curiosity': 0.012545793164780352}","{'physiology': 0.6, 'cognition': 0.2909728965823901, 'exploration': 0.18588235294117647, 'growth': 0.28469999999999995}",True,True,True
0.27369393652431706,0.7869999999999998,0.9835000000000029,0.4428483831891954,0.5571516168108046,explore,52,"{'physiological': 0.5753346721458507, 'safety': 0.1663683612584933, 'exploration': 0.3096153846153846, 'growth': 0.5688, 'curiosity': 0.012662116231668217}","{'physiology': 0.46026773771668056, 'cognition': 0.2907310581158341, 'exploration': 0.18576923076923077, 'growth': 0.2844}",False,True,False
0.41130955257280927,0.7859999999999998,0.983000000000003,0.5578579429589102,0.4421420570410898,explore,53,"{'physiological': 0.7393989946816942, 'safety': 0.2828825793446036, 'exploration': 0.30943396226415093, 'growth': 0.5681999999999999, 'curiosity': 0.01202027865721654}","{'physiology': 0.5915191957453554, 'cognition': 0.29011013932860824, 'exploration': 0.18566037735849056, 'growth': 0.28409999999999996}",True,True,True
0.5481300002587369,0.7849999999999998,0.982500000000003,0.3985991414040043,0.6014008585959957,explore,54,"{'physiological': 0.512261856823096, 'safety': 0.11086305928398835, 'exploration': 0.30925925925925923, 'growth': 0.5676, 'curiosity': 0.012464768677289633}","{'physiology': 0.40980948545847684, 'cognition': 0.2900323843386448, 'exploration': 0.18555555555555553, 'growth': 0.2838}",False,True,True
0.45065051351719043,0.7839999999999998,0.9820000000000031,0.23990907396572894,0.7600909260342711,explore,55,"{'physiological': 0.2864499995687722, 'safety': 0.0, 'exploration': 0.3090909090909091, 'growth': 0.567, 'curiosity': 0.013977120701572705}","{'physiology': 0.22915999965501777, 'cognition': 0.29048856035078635, 'exploration': 0.18545454545454546, 'growth': 0.2835}",False,True,False
0.35304491838463276,0.7829999999999998,0.9815000000000031,0.3527299729695241,0.6472700270304759,explore,56,"{'physiological': 0.45113803302690525, 'safety': 0.06168685810351189, 'exploration': 0.30892857142857144, 'growth': 0.5663999999999999, 'curiosity': 0.012694294705520883}","{'physiology': 0.3609104264215242, 'cognition': 0.2895471473527604, 'exploration': 0.18535714285714286, 'growth': 0.28319999999999995}",False,True,False
0.2553070295447429,0.7819999999999998,0.9810000000000032,0.46530087836115464,0.5346991216388454,explore,57,"{'physiological': 0.6160362471367236, 'safety': 0.183693852019209, 'exploration': 0.3087719298245614, 'growth': 0.5658, 'curiosity': 0.011862123592413646}","{'physiology': 0.4928289977093789, 'cognition': 0.2888310617962068, 'exploration': 0.18526315789473685, 'growth': 0.2829}",False,True,False
0.15743084736184615,0.7809999999999998,0.9805000000000033,0.5875780941158986,0.41242190588410144,explore,58,"{'physiological': 0.7811549507587623, 'safety': 0.3058662130690713, 'exploration': 0.3086206896551724, 'growth': 0.5651999999999999, 'curiosity': 0.011582950318803787}","{'physiology': 0.6, 'cognition': 0.28839147515940183, 'exploration': 0.18517241379310345, 'growth': 0.28259999999999996}",True,True,False
0.2902696464851345,0.7799999999999998,0.9800000000000033,0.7034502738141413,0.29654972618585873,explore,59,"{'physiological': 0.9465041432858122, 'safety': 0.42821144079769213, 'exploration': 0.3084745762711864, 'growth': 0.5646, 'curiosity': 0.01190105617297674}","{'physiology': 0.6, 'cognition': 0.2882505280864884, 'exploration': 0.18508474576271183, 'growth': 0.2823}",True,True,True
0.19209956763871447,0.7789999999999998,0.9795000000000034,0.5494700224453576,0.4505299775546424,explore,60,"{'physiological': 0.7273283669692208, 'safety': 0.39147578416125833, 'exploration': 0.30833333333333335, 'growth': 0.564, 'curiosity': 0.011445908888341922}","{'physiology': 0.5818626935753767, 'cognition': 0.28772295444417095, 'exploration': 0.185, 'growth': 0.282}",True,True,False
0.09377420532755042,0.7779999999999998,0.9790000000000034,0.6656853969523308,0.33431460304766925,explore,61,"{'physiological': 0.8931673872688095, 'safety': 0.38487554045160677, 'exploration': 0.3081967213114754, 'growth': 0.5634, 'curiosity': 0.011388897955162909}","{'physiology': 0.6, 'cognition': 0.2873944489775815, 'exploration': 0.18491803278688523, 'growth': 0.2817}",True,True,False
0.0,0.7769999999999998,0.9785000000000035,0.7404717621609149,0.2595282378390851,explore,62,"{'physiological': 1.0, 'safety': 0.5898889895309752, 'exploration': 0.30806451612903224, 'growth': 0.5628, 'curiosity': 0.01193561932374287}","{'physiology': 0.6, 'cognition': 0.2873678096618714, 'exploration': 0.18483870967741933, 'growth': 0.2814}",True,True,False
0.2277480260597308,0.7759999999999998,0.9780000000000035,0.740290084884589,0.25970991511541097,explore,63,"{'physiological': 1.0, 'safety': 0.8005897027011435, 'exploration': 0.30793650793650795, 'growth': 0.5622, 'curiosity': 0.012937646105627103}","{'physiology': 0.6, 'cognition': 0.28756882305281356, 'exploration': 0.18476190476190477, 'growth': 0.2811}",True,True,True
0.35584177265796807,0.7749999999999998,0.9775000000000036,0.6278632322950657,0.3721367677049343,explore,64,"{'physiological': 0.8404199565671157, 'safety': 0.5156775735310727, 'exploration': 0.3078125, 'growth': 0.5616, 'curiosity': 0.014015898301070771}","{'physiology': 0.6, 'cognition': 0.28780794915053537, 'exploration': 0.18468749999999998, 'growth': 0.2808}",True,True,True
0.256843036459468,0.7739999999999998,0.9770000000000036,0.4796175084008016,0.5203824915991984,explore,65,"{'physiological': 0.6291526011256092, 'safety': 0.2150268245463719, 'exploration': 0.30769230769230765, 'growth': 0.561, 'curiosity': 0.014145253757121808}","{'physiology': 0.5033220809004874, 'cognition': 0.28757262687856094, 'exploration': 0.1846153846153846, 'growth': 0.2805}",False,True,False
0.15766353346058617,0.7529999999999998,0.9765000000000037,0.5968027237679933,0.40319727623200674,explore,66,"{'physiological': 0.7963727170119982, 'safety': 0.30394620442566495, 'exploration': 0.30757575757575756, 'growth': 0.5603999999999999, 'curiosity': 0.013191933492771117}","{'physiology': 0.6, 'cognition': 0.2867959667463855, 'exploration': 0.18454545454545454, 'growth': 0.28019999999999995}",True,True,False
0.05829852538003989,0.7519999999999998,0.9760000000000038,0.7395134470845859,0.2604865529154141,explore,67,"{'physiological': 1.0, 'safety': 0.42792058317426723, 'exploration': 0.3074626865671642, 'growth': 0.5598, 'curiosity': 0.012853570822106187}","{'physiology': 0.6, 'cognition': 0.28632678541105305, 'exploration': 0.18447761194029852, 'growth': 0.2799}",True,True,False
0.22340507655674632,0.7509999999999998,0.9755000000000038,0.739348040400326,0.260651959599674,explore,68,"{'physiological': 1.0, 'safety': 0.7265186521306823, 'exploration': 0.30735294117647055, 'growth': 0.5591999999999999, 'curiosity': 0.013111003920504525}","{'physiology': 0.6, 'cognition': 0.28615550196025225, 'exploration': 0.18441176470588233, 'growth': 0.27959999999999996}",True,True,True
0.3461404309669165,0.7499999999999998,0.9750000000000039,0.6710190213862659,0.3289809786137341,explore,69,"{'physiological': 0.9032137612943121, 'safety': 0.5199287048044744, 'exploration': 0.30724637681159417, 'growth': 0.5586, 'curiosity': 0.01316278938073805}","{'physiology': 0.6, 'cognition': 0.285881394690369, 'exploration': 0.1843478260869565, 'growth': 0.2793}",True,True,True
0.246191500138503,0.7489999999999998,0.9745000000000039,0.528934360832304,0.47106563916769595,explore,70,"{'physiological': 0.7008770594995841, 'safety': 0.28109823802418665, 'exploration': 0.3071428571428571, 'growth': 0.5579999999999999, 'curiosity': 0.01339089703644089}","{'physiology': 0.5607016475996673, 'cognition': 0.28569544851822043, 'exploration': 0.18428571428571425, 'growth': 0.27899999999999997}",False,True,False
0.14603910731545716,0.7479999999999998,0.974000000000004,0.647234577421128,0.352765422578872,explore,71,"{'physiological': 0.8696808331024953, 'safety': 0.3172606248268712, 'exploration': 0.30704225352112674, 'growth': 0.5574, 'curiosity': 0.012477850561103565}","{'physiology': 0.6, 'cognition': 0.28493892528055176, 'exploration': 0.18422535211267604, 'growth': 0.2787}",True,True,False
0.2653163920609543,0.7469999999999998,0.973500000000004,0.7385187638122024,0.2614812361877976,explore,72,"{'physiological': 1.0, 'safety': 0.5014943376320883, 'exploration': 0.3069444444444444, 'growth': 0.5568, 'curiosity': 0.012139465821628314}","{'physiology': 0.6, 'cognition': 0.2844697329108141, 'exploration': 0.18416666666666665, 'growth': 0.2784}",True,True,True
0.16474436080564775,0.7459999999999998,0.9730000000000041,0.627526744712762,0.37247325528723796,explore,73,"{'physiological': 0.8422504576761879, 'safety': 0.46650296468905994, 'exploration': 0.30684931506849317, 'growth': 0.5562, 'curiosity': 0.011871984554706857}","{'physiology': 0.6, 'cognition': 0.28403599227735343, 'exploration': 0.1841095890410959, 'growth': 0.2781}",True,True,False
